CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
18145,17.0,7,2756.24,4,5,5,455,Champions
18210,17.0,1,147.45,4,1,1,411,New Customers
18283,17.0,6,641.77,4,5,3,453,Loyal
18287,17.0,4,2345.71,4,4,5,445,Champions
12705,18.0,5,4893.81,4,4,5,445,Champions
12724,18.0,3,1286.11,4,3,4,434,Loyal
12728,18.0,1,233.84,4,1,1,411,New Customers
12807,18.0,1,330.35,4,1,2,412,New Customers
12858,18.0,1,177.92,4,1,1,411,New Customers
12887,18.0,1,222.4,4,1,1,411,New Customers
13213,18.0,6,2330.94,4,5,5,455,Champions
13275,18.0,2,241.66,4,2,1,421,New Customers
13484,18.0,2,476.92,4,2,2,422,New Customers
13550,18.0,1,349.51,4,1,2,412,New Customers
13658,18.0,4,3386.33,4,4,5,445,Champions
13668,18.0,14,6726.35,4,5,5,455,Champions
13873,18.0,5,649.32,4,4,3,443,Loyal
13988,18.0,2,609.84,4,2,3,423,New Customers
14146,18.0,7,5259.3,4,5,5,455,Champions
14512,18.0,5,948.19,4,4,3,443,Loyal
14583,18.0,3,728.48,4,3,3,433,Loyal
14895,18.0,18,13980.83,4,5,5,455,Champions
15114,18.0,2,639.56,4,2,3,423,New Customers
15155,18.0,1,383.97,4,1,2,412,New Customers
15312,18.0,8,2005.34,4,5,4,454,Champions
15519,18.0,2,344.61,4,2,2,422,New Customers
15561,18.0,4,1133.8,4,4,4,444,Champions
15579,18.0,3,953.9,4,3,3,433,Loyal
15611,18.0,13,1405.83,4,5,4,454,Champions
15634,18.0,1,311.1,4,1,2,412,New Customers
15885,18.0,12,1572.47,4,5,4,454,Champions
16007,18.0,3,1373.2,4,3,4,434,Loyal
16050,18.0,2,162.8,4,2,1,421,New Customers
16326,18.0,10,1716.03,4,5,4,454,Champions
16367,18.0,1,557.91,4,1,3,413,New Customers
16466,18.0,8,2235.13,4,5,5,455,Champions
16501,18.0,1,1237.23,4,1,4,414,New Customers
16619,18.0,3,1712.12,4,3,4,434,Loyal
16726,18.0,2,706.39,4,2,3,423,New Customers
16746,18.0,24,11368.74,4,5,5,455,Champions
16768,18.0,6,1230.03,4,5,4,454,Champions
16791,18.0,8,2316.91,4,5,5,455,Champions
16792,18.0,3,513.08,4,3,3,433,Loyal
16934,18.0,4,1160.06,4,4,4,444,Champions
16946,18.0,5,1222.04,4,4,4,444,Champions
16979,18.0,3,1007.74,4,3,4,434,Loyal
17036,18.0,1,176.9,4,1,1,411,New Customers
17096,18.0,7,2737.05,4,5,5,455,Champions
17244,18.0,4,871.14,4,4,3,443,Loyal
17275,18.0,1,114.52,4,1,1,411,New Customers
17335,18.0,2,508.0,4,2,3,423,New Customers
17540,18.0,4,1011.7,4,4,4,444,Champions
17618,18.0,8,3101.66,4,5,5,455,Champions
17680,18.0,2,313.05,4,2,2,422,New Customers
17702,18.0,2,1319.67,4,2,4,424,New Customers
17769,18.0,7,3105.1,4,5,5,455,Champions
18069,18.0,6,2503.89,4,5,5,455,Champions
18084,18.0,2,722.45,4,2,3,423,New Customers
12399,20.0,3,853.65,4,3,3,433,Loyal
12408,20.0,3,1452.22,4,3,4,434,Loyal
12419,20.0,2,503.01,4,2,2,422,New Customers
12553,20.0,2,916.47,4,2,3,423,New Customers
12562,20.0,2,1185.18,4,2,4,424,New Customers
12578,20.0,2,1847.94,4,2,4,424,New Customers
12629,20.0,2,1558.22,4,2,4,424,New Customers
12643,20.0,6,5005.78,4,5,5,455,Champions
12670,20.0,2,764.24,4,2,3,423,New Customers
12721,20.0,2,1356.95,4,2,4,424,New Customers
12739,20.0,2,1713.69,4,2,4,424,New Customers
12874,20.0,2,948.42,4,2,3,423,New Customers
12978,20.0,5,2502.82,4,4,5,445,Champions
13027,20.0,13,10423.2,4,5,5,455,Champions
13124,20.0,1,916.12,4,1,3,413,New Customers
13141,20.0,12,5279.83,4,5,5,455,Champions
13156,20.0,3,1586.54,4,3,4,434,Loyal
13297,20.0,3,2278.77,4,3,5,435,Loyal
13317,20.0,13,4212.41,4,5,5,455,Champions
13434,20.0,3,1132.62,4,3,4,434,Loyal
13662,20.0,8,1352.35,4,5,4,454,Champions
14209,20.0,9,2919.84,4,5,5,455,Champions
14616,20.0,2,121.7,4,2,1,421,New Customers
15129,20.0,12,3412.78,4,5,5,455,Champions
15182,20.0,9,2376.1,4,5,5,455,Champions
15421,20.0,6,2854.98,4,5,5,455,Champions
15483,20.0,6,628.39,4,5,3,453,Loyal
15805,20.0,13,4660.75,4,5,5,455,Champions
15846,20.0,1,107.01,4,1,1,411,New Customers
15971,20.0,6,1702.98,4,5,4,454,Champions
16080,20.0,2,385.4,4,2,2,422,New Customers
16228,20.0,3,890.81,4,3,3,433,Loyal
16279,20.0,6,4195.5,4,5,5,455,Champions
16346,20.0,1,224.51,4,1,1,411,New Customers
16535,20.0,2,407.84,4,2,2,422,New Customers
16599,20.0,1,172.8,4,1,1,411,New Customers
16885,20.0,1,239.23,4,1,1,411,New Customers
16936,20.0,1,288.49,4,1,2,412,New Customers
17241,20.0,12,2744.14,4,5,5,455,Champions
17269,20.0,1,537.46,4,1,3,413,New Customers
17360,20.0,3,645.59,4,3,3,433,Loyal
17386,20.0,1,126.35,4,1,1,411,New Customers
17432,20.0,7,1385.63,4,5,4,454,Champions
17433,20.0,1,266.8,4,1,2,412,New Customers
17493,20.0,1,100.91,4,1,1,411,New Customers
17532,20.0,1,65.34,4,1,1,411,New Customers
17589,20.0,14,11645.7,4,5,5,455,Champions
17648,20.0,1,418.87,4,1,2,412,New Customers
17683,20.0,3,819.01,4,3,3,433,Loyal
17861,20.0,10,3026.89,4,5,5,455,Champions
17862,20.0,3,948.19,4,3,3,433,Loyal
17864,20.0,2,326.82,4,2,2,422,New Customers
18022,20.0,4,983.68,4,4,3,443,Loyal
18035,20.0,2,546.34,4,2,3,423,New Customers
18036,20.0,8,1158.02,4,5,4,454,Champions
18097,20.0,5,1965.52,4,4,4,444,Champions
12759,21.0,5,3489.3,4,4,5,445,Champions
12951,21.0,9,2149.65,4,5,5,455,Champions
12980,21.0,12,8870.88,4,5,5,455,Champions
13004,21.0,18,5994.94,4,5,5,455,Champions
13137,21.0,8,4062.29,4,5,5,455,Champions
13203,21.0,6,1778.79,4,5,4,454,Champions
13665,21.0,3,1711.66,4,3,4,434,Loyal
13864,21.0,1,662.4,4,1,3,413,New Customers
13970,21.0,2,846.55,4,2,3,423,New Customers
13996,21.0,2,895.76,4,2,3,423,New Customers
14040,21.0,23,9030.65,4,5,5,455,Champions
14405,21.0,1,195.0,4,1,1,411,New Customers
14446,21.0,1,201.73,4,1,1,411,New Customers
14614,21.0,1,295.13,4,1,2,412,New Customers
14631,21.0,3,1018.71,4,3,4,434,Loyal
15034,21.0,6,4004.79,4,5,5,455,Champions
15071,21.0,2,473.49,4,2,2,422,New Customers
15482,21.0,7,3537.6,4,5,5,455,Champions
15571,21.0,10,3401.2,4,5,5,455,Champions
15659,21.0,2,226.04,4,2,1,421,New Customers
15757,21.0,4,2225.94,4,4,5,445,Champions
15810,21.0,4,1607.06,4,4,4,444,Champions
15841,21.0,5,1518.35,4,4,4,444,Champions
16089,21.0,2,271.44,4,2,2,422,New Customers
16261,21.0,2,312.62,4,2,2,422,New Customers
16265,21.0,3,1488.17,4,3,4,434,Loyal
16445,21.0,3,372.22,4,3,2,432,Loyal
16554,21.0,5,2004.62,4,4,4,444,Champions
16588,21.0,4,1361.28,4,4,4,444,Champions
16915,21.0,5,921.5,4,4,3,443,Loyal
16973,21.0,1,127.0,4,1,1,411,New Customers
17089,21.0,1,128.45,4,1,1,411,New Customers
17193,21.0,2,610.74,4,2,3,423,New Customers
17355,21.0,1,285.11,4,1,2,412,New Customers
17365,21.0,7,3423.42,4,5,5,455,Champions
17411,21.0,2,646.44,4,2,3,423,New Customers
17421,21.0,3,1059.41,4,3,4,434,Loyal
17776,21.0,2,338.56,4,2,2,422,New Customers
17868,21.0,1,234.65,4,1,1,411,New Customers
18062,21.0,3,912.15,4,3,3,433,Loyal
18066,21.0,2,1122.4,4,2,4,424,New Customers
18160,21.0,1,365.82,4,1,2,412,New Customers
12423,22.0,2,763.08,4,2,3,423,New Customers
12726,22.0,4,1405.5,4,4,4,444,Champions
12847,22.0,1,765.36,4,1,3,413,New Customers
12890,22.0,1,336.8,4,1,2,412,New Customers
13198,22.0,2,1572.99,4,2,4,424,New Customers
13237,22.0,1,643.0,4,1,3,413,New Customers
13403,22.0,2,154.5,4,2,1,421,New Customers
13512,22.0,3,462.18,4,3,2,432,Loyal
13549,22.0,1,87.6,4,1,1,411,New Customers
13593,22.0,9,3486.61,4,5,5,455,Champions
13605,22.0,2,522.67,4,2,3,423,New Customers
13610,22.0,7,1044.0,4,5,4,454,Champions
13728,22.0,10,1839.03,4,5,4,454,Champions
13870,22.0,7,2941.14,4,5,5,455,Champions
13875,22.0,9,3027.58,4,5,5,455,Champions
13964,22.0,2,438.9,4,2,2,422,New Customers
14049,22.0,9,7557.31,4,5,5,455,Champions
14152,22.0,5,1376.05,4,4,4,444,Champions
14417,22.0,1,604.2,4,1,3,413,New Customers
14515,22.0,6,1647.17,4,5,4,454,Champions
14681,22.0,3,376.2,4,3,2,432,Loyal
14776,22.0,4,1170.0,4,4,4,444,Champions
14811,22.0,1,170.5,4,1,1,411,New Customers
14966,22.0,5,924.52,4,4,3,443,Loyal
15184,22.0,2,283.19,4,2,2,422,New Customers
15402,22.0,4,1203.77,4,4,4,444,Champions
15428,22.0,3,668.97,4,3,3,433,Loyal
15515,22.0,1,171.81,4,1,1,411,New Customers
15652,22.0,4,1082.6,4,4,4,444,Champions
15727,22.0,8,4266.55,4,5,5,455,Champions
15874,22.0,14,6878.88,4,5,5,455,Champions
16006,22.0,1,245.77,4,1,1,411,New Customers
16206,22.0,9,2065.26,4,5,4,454,Champions
16224,22.0,1,321.24,4,1,2,412,New Customers
16258,22.0,10,6739.01,4,5,5,455,Champions
16386,22.0,1,785.39,4,1,3,413,New Customers
16668,22.0,7,555.7,4,5,3,453,Loyal
16823,22.0,6,1901.71,4,5,4,454,Champions
16992,22.0,8,3862.19,4,5,5,455,Champions
17018,22.0,4,1367.6,4,4,4,444,Champions
17200,22.0,4,356.71,4,4,2,442,Loyal
17239,22.0,3,806.95,4,3,3,433,Loyal
17310,22.0,2,1025.1,4,2,4,424,New Customers
17418,22.0,1,206.6,4,1,1,411,New Customers
17449,22.0,6,2430.29,4,5,5,455,Champions
17615,22.0,3,403.6,4,3,2,432,Loyal
17639,22.0,5,506.67,4,4,3,443,Loyal
17768,22.0,4,1236.33,4,4,4,444,Champions
17929,22.0,8,2239.1,4,5,5,455,Champions
18044,22.0,8,1417.01,4,5,4,454,Champions
18172,22.0,32,9918.16,4,5,5,455,Champions
18195,22.0,1,101.16,4,1,1,411,New Customers
18223,22.0,12,7516.31,4,5,5,455,Champions
18256,22.0,1,110.7,4,1,1,411,New Customers
12357,23.0,2,12079.99,4,2,5,425,New Customers
12524,23.0,9,6640.39,4,5,5,455,Champions
12613,23.0,5,3490.69,4,4,5,445,Champions
12616,23.0,1,417.8,4,1,2,412,New Customers
12714,23.0,7,9384.85,4,5,5,455,Champions
12775,23.0,2,300.08,4,2,2,422,New Customers
13097,23.0,18,7378.8,4,5,5,455,Champions
13158,23.0,1,307.12,4,1,2,412,New Customers
13300,23.0,2,913.62,4,2,3,423,New Customers
13439,23.0,2,702.9,4,2,3,423,New Customers
13624,23.0,1,462.08,4,1,2,412,New Customers
13789,23.0,1,239.46,4,1,1,411,New Customers
13795,23.0,4,836.3,4,4,3,443,Loyal
14101,23.0,7,3985.14,4,5,5,455,Champions
14147,23.0,7,2106.8,4,5,4,454,Champions
14192,23.0,1,293.74,4,1,2,412,New Customers
14206,23.0,2,856.85,4,2,3,423,New Customers
14550,23.0,2,587.69,4,2,3,423,New Customers
14655,23.0,3,1946.28,4,3,4,434,Loyal
14675,23.0,1,462.15,4,1,2,412,New Customers
14735,23.0,24,6174.47,4,5,5,455,Champions
14828,23.0,10,7699.7,4,5,5,455,Champions
14869,23.0,4,2078.54,4,4,4,444,Champions
14913,23.0,4,2845.7,4,4,5,445,Champions
14947,23.0,4,758.97,4,4,3,443,Loyal
14984,23.0,4,1058.14,4,4,4,444,Champions
15161,23.0,1,119.92,4,1,1,411,New Customers
15523,23.0,15,16947.98,4,5,5,455,Champions
15968,23.0,1,418.05,4,1,2,412,New Customers
16145,23.0,8,3005.95,4,5,5,455,Champions
16347,23.0,9,2621.76,4,5,5,455,Champions
16602,23.0,1,235.25,4,1,1,411,New Customers
16748,23.0,9,2121.43,4,5,4,454,Champions
16829,23.0,1,316.1,4,1,2,412,New Customers
16961,23.0,2,560.39,4,2,3,423,New Customers
17122,23.0,3,432.18,4,3,2,432,Loyal
17203,23.0,4,2012.03,4,4,4,444,Champions
17490,23.0,2,658.18,4,2,3,423,New Customers
17629,23.0,2,641.4,4,2,3,423,New Customers
17689,23.0,2,317.08,4,2,2,422,New Customers
17852,23.0,3,548.87,4,3,3,433,Loyal
17994,23.0,7,1634.83,4,5,4,454,Champions
18065,23.0,15,3473.8,4,5,5,455,Champions
18154,23.0,3,533.41,4,3,3,433,Loyal
18236,23.0,6,913.11,4,5,3,453,Loyal
12376,24.0,2,503.15,4,2,2,422,New Customers
12733,24.0,3,2040.92,4,3,4,434,Loyal
12836,24.0,11,3972.76,4,5,5,455,Champions
12991,24.0,1,261.06,4,1,2,412,New Customers
13049,24.0,2,751.56,4,2,3,423,New Customers
13148,24.0,14,4914.69,4,5,5,455,Champions
13262,24.0,2,373.16,4,2,2,422,New Customers
13582,24.0,2,241.68,4,2,1,421,New Customers
13862,24.0,1,346.73,4,1,2,412,New Customers
13900,24.0,3,869.64,4,3,3,433,Loyal
14065,24.0,3,891.02,4,3,3,433,Loyal
14104,24.0,3,555.37,4,3,3,433,Loyal
14157,24.0,3,569.9,4,3,3,433,Loyal
14358,24.0,2,400.06,4,2,2,422,New Customers
14451,24.0,10,2646.18,4,5,5,455,Champions
14467,24.0,8,1622.23,4,5,4,454,Champions
14526,24.0,1,262.4,4,1,2,412,New Customers
14784,24.0,1,159.94,4,1,1,411,New Customers
14944,24.0,7,3884.42,4,5,5,455,Champions
15164,24.0,6,1225.87,4,5,4,454,Champions
15218,24.0,11,5759.68,4,5,5,455,Champions
15466,24.0,3,1236.48,4,3,4,434,Loyal
15493,24.0,4,2313.18,4,4,5,445,Champions
16087,24.0,5,1739.92,4,4,4,444,Champions
16103,24.0,16,4762.07,4,5,5,455,Champions
16314,24.0,3,1491.4,4,3,4,434,Loyal
16399,24.0,1,233.25,4,1,1,411,New Customers
16407,24.0,4,694.72,4,4,3,443,Loyal
16620,24.0,4,1579.97,4,4,4,444,Champions
16686,24.0,9,2008.09,4,5,4,454,Champions
16933,24.0,7,2618.02,4,5,5,455,Champions
17106,24.0,1,491.23,4,1,2,412,New Customers
17138,24.0,6,4036.77,4,5,5,455,Champions
17139,24.0,13,8915.99,4,5,5,455,Champions
17231,24.0,15,4022.72,4,5,5,455,Champions
17284,24.0,2,1140.58,4,2,4,424,New Customers
17740,24.0,6,426.9,4,5,2,452,Loyal
17799,24.0,10,3285.96,4,5,5,455,Champions
17992,24.0,1,254.13,4,1,2,412,New Customers
12591,25.0,2,899.3,4,2,3,423,New Customers
12923,25.0,2,612.9,4,2,3,423,New Customers
13167,25.0,1,333.82,4,1,2,412,New Customers
13384,25.0,4,2528.9,4,4,5,445,Champions
13545,25.0,2,374.64,4,2,2,422,New Customers
13684,25.0,3,529.75,4,3,3,433,Loyal
14024,25.0,1,318.04,4,1,2,412,New Customers
14052,25.0,1,255.45,4,1,2,412,New Customers
14224,25.0,5,847.78,4,4,3,443,Loyal
14382,25.0,1,620.73,4,1,3,413,New Customers
14493,25.0,5,2746.91,4,4,5,445,Champions
14559,25.0,1,75.6,4,1,1,411,New Customers
14562,25.0,8,1654.63,4,5,4,454,Champions
14599,25.0,2,474.54,4,2,2,422,New Customers
14609,25.0,6,884.64,4,5,3,453,Loyal
14684,25.0,1,232.27,4,1,1,411,New Customers
14769,25.0,9,5097.13,4,5,5,455,Champions
14807,25.0,2,519.29,4,2,3,423,New Customers
14854,25.0,4,1563.03,4,4,4,444,Champions
14882,25.0,12,3038.45,4,5,5,455,Champions
14936,25.0,4,4273.79,4,4,5,445,Champions
15203,25.0,9,2572.38,4,5,5,455,Champions
15283,25.0,3,148.33,4,3,1,431,Loyal
15452,25.0,3,1260.38,4,3,4,434,Loyal
15512,25.0,2,210.58,4,2,1,421,New Customers
15569,25.0,5,2210.64,4,4,5,445,Champions
15606,25.0,8,2310.83,4,5,5,455,Champions
15615,25.0,24,10974.23,4,5,5,455,Champions
15726,25.0,1,321.91,4,1,2,412,New Customers
16074,25.0,1,265.25,4,1,2,412,New Customers
16121,25.0,3,609.98,4,3,3,433,Loyal
16416,25.0,6,1921.48,4,5,4,454,Champions
16444,25.0,13,3001.91,4,5,5,455,Champions
16593,25.0,5,741.11,4,4,3,443,Loyal
16601,25.0,2,439.45,4,2,2,422,New Customers
16687,25.0,1,157.63,4,1,1,411,New Customers
16861,25.0,3,772.83,4,3,3,433,Loyal
16960,25.0,5,1536.38,4,4,4,444,Champions
17255,25.0,2,500.72,4,2,2,422,New Customers
17288,25.0,4,1080.25,4,4,4,444,Champions
17300,25.0,2,393.64,4,2,2,422,New Customers
17495,25.0,1,309.16,4,1,2,412,New Customers
17497,25.0,2,287.25,4,2,2,422,New Customers
17544,25.0,3,960.69,4,3,3,433,Loyal
17545,25.0,3,802.58,4,3,3,433,Loyal
17561,25.0,3,554.72,4,3,3,433,Loyal
18063,25.0,2,186.6,4,2,1,421,New Customers
18221,25.0,1,383.33,4,1,2,412,New Customers
12402,27.0,5,1031.3,4,4,4,444,Champions
12576,27.0,3,826.89,4,3,3,433,Loyal
12635,27.0,2,1241.23,4,2,4,424,New Customers
13032,27.0,7,1833.37,4,5,4,454,Champions
13293,27.0,6,1192.94,4,5,4,454,Champions
13309,27.0,1,249.58,4,1,1,411,New Customers
13316,27.0,6,7213.84,4,5,5,455,Champions
13601,27.0,2,491.82,4,2,2,422,New Customers
13723,27.0,5,1009.35,4,4,4,444,Champions
13931,27.0,9,4019.85,4,5,5,455,Champions
13961,27.0,1,538.4,4,1,3,413,New Customers
14082,27.0,1,231.11,4,1,1,411,New Customers
14194,27.0,15,7321.07,4,5,5,455,Champions
14690,27.0,2,422.63,4,2,2,422,New Customers
14732,27.0,11,2814.58,4,5,5,455,Champions
15179,27.0,8,5284.97,4,5,5,455,Champions
15385,27.0,2,625.2,4,2,3,423,New Customers
15468,27.0,1,962.97,4,1,3,413,New Customers
15566,27.0,2,227.87,4,2,1,421,New Customers
15587,27.0,3,608.4,4,3,3,433,Loyal
16199,27.0,7,942.75,4,5,3,453,Loyal
16303,27.0,4,2567.64,4,4,5,445,Champions
16727,27.0,3,1164.6,4,3,4,434,Loyal
17004,27.0,2,1012.22,4,2,4,424,New Customers
17006,27.0,4,854.54,4,4,3,443,Loyal
17076,27.0,3,401.67,4,3,2,432,Loyal
17210,27.0,1,253.37,4,1,2,412,New Customers
17311,27.0,4,2181.71,4,4,5,445,Champions
17772,27.0,1,202.0,4,1,1,411,New Customers
17803,27.0,1,184.66,4,1,1,411,New Customers
17984,27.0,4,1038.59,4,4,4,444,Champions
18007,27.0,1,220.32,4,1,1,411,New Customers
18054,27.0,1,176.5,4,1,1,411,New Customers
18135,27.0,5,567.71,4,4,3,443,Loyal
18276,27.0,5,1320.66,4,4,4,444,Champions
12803,28.0,1,1092.81,4,1,4,414,New Customers
12924,28.0,8,1535.7,4,5,4,454,Champions
13226,28.0,1,204.25,4,1,1,411,New Customers
13246,28.0,5,1400.13,4,4,4,444,Champions
13263,28.0,4,1250.62,4,4,4,444,Champions
13410,28.0,4,1198.9,4,4,4,444,Champions
13614,28.0,2,748.73,4,2,3,423,New Customers
13719,28.0,6,1773.57,4,5,4,454,Champions
13821,28.0,4,1025.09,4,4,4,444,Champions
13857,28.0,6,1001.01,4,5,4,454,Champions
13975,28.0,6,2832.56,4,5,5,455,Champions
13979,28.0,6,2546.36,4,5,5,455,Champions
14004,28.0,4,1675.81,4,4,4,444,Champions
14379,28.0,2,920.81,4,2,3,423,New Customers
14600,28.0,1,471.84,4,1,2,412,New Customers
14922,28.0,2,843.74,4,2,3,423,New Customers
15016,28.0,4,460.26,4,4,2,442,Loyal
15138,28.0,1,502.52,4,1,2,412,New Customers
15215,28.0,4,1687.49,4,4,4,444,Champions
15290,28.0,8,2553.06,4,5,5,455,Champions
15623,28.0,7,2136.02,4,5,4,454,Champions
15814,28.0,2,689.11,4,2,3,423,New Customers
15842,28.0,2,548.8,4,2,3,423,New Customers
15944,28.0,3,1839.14,4,3,4,434,Loyal
15998,28.0,11,5218.37,4,5,5,455,Champions
16284,28.0,1,205.8,4,1,1,411,New Customers
16395,28.0,9,2050.95,4,5,4,454,Champions
16412,28.0,4,495.4,4,4,2,442,Loyal
16471,28.0,3,966.03,4,3,3,433,Loyal
16670,28.0,9,3934.25,4,5,5,455,Champions
16690,28.0,2,127.45,4,2,1,421,New Customers
16735,28.0,9,3970.0,4,5,5,455,Champions
16786,28.0,1,51.84,4,1,1,411,New Customers
16797,28.0,5,1827.77,4,4,4,444,Champions
16824,28.0,1,225.6,4,1,1,411,New Customers
16827,28.0,5,392.13,4,4,2,442,Loyal
16945,28.0,14,4202.66,4,5,5,455,Champions
17306,28.0,2,1151.04,4,2,4,424,New Customers
17308,28.0,2,4511.76,4,2,5,425,New Customers
17314,28.0,9,2376.51,4,5,5,455,Champions
17416,28.0,15,10405.03,4,5,5,455,Champions
17423,28.0,1,420.54,4,1,2,412,New Customers
17558,28.0,1,259.17,4,1,2,412,New Customers
17688,28.0,1,304.2,4,1,2,412,New Customers
17759,28.0,2,441.92,4,2,2,422,New Customers
17815,28.0,1,591.96,4,1,3,413,New Customers
17930,28.0,8,2534.74,4,5,5,455,Champions
17980,28.0,1,221.97,4,1,1,411,New Customers
18050,28.0,1,337.66,4,1,2,412,New Customers
18057,28.0,3,1203.56,4,3,4,434,Loyal
18262,28.0,2,428.06,4,2,2,422,New Customers
12422,29.0,14,4428.24,4,5,5,455,Champions
12666,29.0,1,1248.42,4,1,4,414,New Customers
12823,29.0,13,4742.0,4,5,5,455,Champions
12876,29.0,2,1863.77,4,2,4,424,New Customers
12927,29.0,1,197.31,4,1,1,411,New Customers
12982,29.0,7,2354.27,4,5,5,455,Champions
12997,29.0,4,884.02,4,4,3,443,Loyal
13096,29.0,1,419.7,4,1,2,412,New Customers
13183,29.0,6,3078.4,4,5,5,455,Champions
13202,29.0,7,1580.3,4,5,4,454,Champions
13252,29.0,2,399.3,4,2,2,422,New Customers
13464,29.0,5,2422.96,4,4,5,445,Champions
13632,29.0,3,1526.88,4,3,4,434,Loyal
13671,29.0,1,194.95,4,1,1,411,New Customers
13809,29.0,2,524.65,4,2,3,423,New Customers
13915,29.0,1,70.8,4,1,1,411,New Customers
13945,29.0,2,854.15,4,2,3,423,New Customers
14191,29.0,2,132.9,4,2,1,421,New Customers
14205,29.0,7,1947.5,4,5,4,454,Champions
14365,29.0,2,634.68,4,2,3,423,New Customers
14399,29.0,8,2113.16,4,5,4,454,Champions
14577,29.0,3,514.54,4,3,3,433,Loyal
14615,29.0,5,951.76,4,4,3,443,Loyal
14651,29.0,7,1379.52,4,5,4,454,Champions
14676,29.0,6,5808.55,4,5,5,455,Champions
14725,29.0,3,597.16,4,3,3,433,Loyal
15001,29.0,2,230.86,4,2,1,421,New Customers
15031,29.0,10,2488.44,4,5,5,455,Champions
15131,29.0,1,80.28,4,1,1,411,New Customers
15197,29.0,3,797.9,4,3,3,433,Loyal
15276,29.0,3,514.22,4,3,3,433,Loyal
15368,29.0,1,275.8,4,1,2,412,New Customers
15527,29.0,15,3145.86,4,5,5,455,Champions
15551,29.0,6,1274.02,4,5,4,454,Champions
15691,29.0,3,434.5,4,3,2,432,Loyal
15890,29.0,5,535.65,4,4,3,443,Loyal
16034,29.0,3,491.02,4,3,2,432,Loyal
16119,29.0,6,1297.45,4,5,4,454,Champions
16183,29.0,3,739.1,4,3,3,433,Loyal
16190,29.0,7,2508.47,4,5,5,455,Champions
16208,29.0,8,2776.19,4,5,5,455,Champions
16358,29.0,1,892.15,4,1,3,413,New Customers
16662,29.0,1,163.8,4,1,1,411,New Customers
16868,29.0,3,393.39,4,3,2,432,Loyal
17082,29.0,4,2728.18,4,4,5,445,Champions
17101,29.0,3,885.32,4,3,3,433,Loyal
17293,29.0,8,1899.12,4,5,4,454,Champions
17321,29.0,4,1040.32,4,4,4,444,Champions
17350,29.0,3,619.97,4,3,3,433,Loyal
17515,29.0,5,978.44,4,4,3,443,Loyal
17521,29.0,2,554.85,4,2,3,423,New Customers
17644,29.0,9,3132.96,4,5,5,455,Champions
17695,29.0,3,980.7,4,3,3,433,Loyal
17903,29.0,1,381.09,4,1,2,412,New Customers
18220,29.0,5,1616.48,4,4,4,444,Champions
18280,29.0,1,307.55,4,1,2,412,New Customers
12437,30.0,21,7731.99,4,5,5,455,Champions
12454,30.0,4,13151.44,4,4,5,445,Champions
12907,30.0,2,508.91,4,2,3,423,New Customers
13721,30.0,1,217.4,4,1,1,411,New Customers
14077,30.0,1,115.66,4,1,1,411,New Customers
14114,30.0,5,977.56,4,4,3,443,Loyal
14258,30.0,16,19381.36,4,5,5,455,Champions
14275,30.0,6,1189.38,4,5,4,454,Champions
14452,30.0,2,401.15,4,2,2,422,New Customers
14535,30.0,6,3166.54,4,5,5,455,Champions
14610,30.0,2,24.35,4,2,1,421,New Customers
14626,30.0,7,2619.65,4,5,5,455,Champions
14817,30.0,5,2849.52,4,4,5,445,Champions
14867,30.0,13,2241.78,4,5,5,455,Champions
14899,30.0,1,1384.88,4,1,4,414,New Customers
14902,30.0,2,702.96,4,2,3,423,New Customers
15011,30.0,2,416.6,4,2,2,422,New Customers
15027,30.0,6,2129.45,4,5,4,454,Champions
15159,30.0,4,3475.72,4,4,5,445,Champions
15325,30.0,7,1439.72,4,5,4,454,Champions
15394,30.0,7,3103.26,4,5,5,455,Champions
15635,30.0,1,100.35,4,1,1,411,New Customers
15678,30.0,2,1541.19,4,2,4,424,New Customers
16021,30.0,2,532.25,4,2,3,423,New Customers
16170,30.0,14,4983.95,4,5,5,455,Champions
16381,30.0,2,258.7,4,2,2,422,New Customers
16387,30.0,4,824.19,4,4,3,443,Loyal
16400,30.0,8,2855.51,4,5,5,455,Champions
16503,30.0,7,2182.41,4,5,5,455,Champions
16571,30.0,7,2827.05,4,5,5,455,Champions
16740,30.0,1,236.81,4,1,1,411,New Customers
16977,30.0,4,496.0,4,4,2,442,Loyal
17081,30.0,4,674.23,4,4,3,443,Loyal
17208,30.0,1,115.35,4,1,1,411,New Customers
17274,30.0,1,465.4,4,1,2,412,New Customers
17307,30.0,11,3999.89,4,5,5,455,Champions
17363,30.0,3,940.86,4,3,3,433,Loyal
17374,30.0,1,231.34,4,1,1,411,New Customers
17467,30.0,1,102.6,4,1,1,411,New Customers
17476,30.0,2,489.86,4,2,2,422,New Customers
17560,30.0,4,1040.85,4,4,4,444,Champions
17726,30.0,7,1092.06,4,5,4,454,Champions
17738,30.0,9,2304.51,4,5,5,455,Champions
17797,30.0,5,1205.44,4,4,4,444,Champions
17807,30.0,3,437.87,4,3,2,432,Loyal
17878,30.0,2,1032.88,4,2,4,424,New Customers
17983,30.0,1,171.71,4,1,1,411,New Customers
12435,31.0,4,6096.04,4,4,5,445,Champions
12476,31.0,12,7298.99,4,5,5,455,Champions
12693,31.0,3,847.11,4,3,3,433,Loyal
12778,31.0,3,953.45,4,3,3,433,Loyal
